source	record_id	original	editado	translation	tier	profile	unit_kind	unit_index	relation	language_hint	candidate_count	nahuatl_text	spanish_text	citation	context
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	1	next-line	nahuatl	0	Ixquich on oniquito inic neltiz inic atle itlacauiz niquinnotlatlauhtilia in Cristobal Riberio mayordomo de la codradia yoan huel yuh nicnequi inic no yeuatl yez in escribano Joan de San Silvestre inic yeuantin ipan motlatoltizque in ixquich onicteneuh yoan yeuantin noalbaceas niquinchiuhtiuh nechmopaleuilizque inic iciuhca muchiuaz neltiz in izquitlamantli itech nictlalitiuh notestamento.	Lo cual todo que dicho es quiero se cumpla y guarde sin que se exceda de ello y ruego a Cristóbal Ribeiro mayordomo de la cofradía y así mismo quiero que el escribano Juan de San Silvestre se quieran encargar ambos del cumplimiento de todo lo que dicho es y los nombro por mis albaceas e instituyo por tales para que con brevedad se cumpla todo lo contenido en este mi testamento.	(Testamento de Angelina Martina, pochteca de Tlatelolco, tlaxilacalli de San Martín Telpochcaltitlan Pochtlan. Año 1580, [529])	ROGAR Ixquich on oniquito inic neltiz inic atle itlacauiz niquinnotlatlauhtilia in Cristobal Riberio mayordomo de la codradia yoan huel yuh nicnequi inic no yeuatl yez in escribano Joan de San Silvestre inic yeuantin ipan motlatoltizque in ixquich onicteneuh yoan yeuantin noalbaceas niquinchiuhtiuh nechmopaleuilizque inic iciuhca muchiuaz neltiz in izquitlamantli itech nictlalitiuh notestamento. Lo cual todo que dicho es quiero se cumpla y guarde sin que se exceda de ello y ruego a Cristóbal Ribeiro mayordomo de la cofradía y así mismo quiero que el escribano Juan de S
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	2	next-line	nahuatl	0	Ipanpa tictotlatlauhtillia in justicia ma occepa tzatzihua azo aca quimocohuiz in calli inic tzonquizaz in itlanahuatil omomiquilli ixquichin in itlatol albaceasme.	Y rogamos a la justicia que vuelvan a andar en pregones para que alguno las compre las casas para que se cumpla lo que mando el difunto y esto fue lo que pidieron los albaceas.	(Solicitud de los albaceas para que se cumpla el testamento de Juliana de San Miguel y Diego Xuárez, su esposo, y se venda una casa y tierras situados en Ueuecalco. Año 1585, [901])	ido en este mi testamento. (Testamento de Angelina Martina, pochteca de Tlatelolco, tlaxilacalli de San Martín Telpochcaltitlan Pochtlan. Año 1580, [529]) Ipanpa tictotlatlauhtillia in justicia ma occepa tzatzihua azo aca quimocohuiz in calli inic tzonquizaz in itlanahuatil omomiquilli ixquichin in itlatol albaceasme. Y rogamos a la justicia que vuelvan a andar en pregones para que alguno las compre las casas para que se cumpla lo que mando el difunto y esto fue lo que pidieron los albaceas.
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	3	next-line	nahuatl	0	Auh in tla no tiquilochtizque amo niman tineltocazque atle ipan pouiz in tlein niquitlaniz yehica ca teyxpan in otitononotzque ca imixpantzinco alcaldes auh ca nican moetztica in nescrivano Martín Jacobita ca nicnotlatlauhtilia inic nopan [F. 9v.] pa timofirmatiz inic uel neltiz notlatol aocmo ica nineleltitiuh inic amo itlacauiz inic amo xitiniz quenmanian auh omochiuh ic cempoalli onaui metztli augusto de 1551 años.	Y si alguna de las partes fuere contra ello que no sea oído ni creydo porque sea efectuado y pasado en presencia de los alcaldes y del escribano Martín Jacobita al cual ruego lo firme por mi para que se guarde y cumpla lo susodicho y no se vaya contra ello que es fecho a veinte días del mes de agosto de mil y quinientos y cincuenta y un años.	(Carta de venta de Baltazar Tlilancalqui y su mujer Juana Tlaco a Angelina Martina. Año 1551, [476])	albaceas para que se cumpla el testamento de Juliana de San Miguel y Diego Xuárez, su esposo, y se venda una casa y tierras situados en Ueuecalco. Año 1585, [901]) Auh in tla no tiquilochtizque amo niman tineltocazque atle ipan pouiz in tlein niquitlaniz yehica ca teyxpan in otitononotzque ca imixpantzinco alcaldes auh ca nican moetztica in nescrivano Martín Jacobita ca nicnotlatlauhtilia inic nopan [F. 9v.] pa timofirmatiz inic uel neltiz notlatol aocmo ica nineleltitiuh inic amo itlacauiz inic amo xitiniz quenmanian auh omochiuh ic cempoalli onaui metztli augusto de 1551 años. Y si alguna de las partes fuere contra ello que no sea oído ni creydo porque sea efectuado y pasado en presencia de los alcaldes y del escribano Martín Jacobita al cual ruego l
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	4	next-line	nahuatl	0	Auh niquinnotlatlauhtilia in alguaceas y nopan tlatozque inic ce itoca Pedro Ilcahualoc inic ome itoca Ana Lleon yehuan in nopa tlatozque in ica naniman inic no yuhqui ipan mochihuaz in icuac miquizque oca ye ixquich inic ninomaquixtia ipaltzinco in dios.	Y ruego y encargo a mis albaceas que cumpla lo susodicho que el uno se llama Pedro Ylcahuiloc y el otro conque son dos se llama Ana León ellos han de cumplirlo y tal cual ellos lo hicieren hallen quien por ellos haya cuando de esta vida vayan y así no digo mas y con esto cumplo y hago lo que debo delante de mi dios.	(Testamento de Juana Francisca, habitante de San Sebastián Tzaqualco. Año 1576, [424])	de agosto de mil y quinientos y cincuenta y un años. (Carta de venta de Baltazar Tlilancalqui y su mujer Juana Tlaco a Angelina Martina. Año 1551, [476]) Auh niquinnotlatlauhtilia in alguaceas y nopan tlatozque inic ce itoca Pedro Ilcahualoc inic ome itoca Ana Lleon yehuan in nopa tlatozque in ica naniman inic no yuhqui ipan mochihuaz in icuac miquizque oca ye ixquich inic ninomaquixtia ipaltzinco in dios. Y ruego y encargo a mis albaceas que cumpla lo susodicho que el uno se llama Pedro Ylcahuiloc y el otro conque son dos se llama Ana León ellos han de cumplirlo y tal cual ellos
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	5	next-line	nahuatl	0	Yhoan no tiquintotlatlauhtilia y muy poderosos señor presidente yoan oydores in nican motlapiellia ciudad de México zan niman namo quicahuazque in totlatol zan huey justicia ic titlatzacuiltilozque ipampa ca oticneltilique ica escritura carta de venta conpiaz Hernan Pérez español ic ticneltilia tomatica tictlallia tofirmas yhoan cequintin amo tiquiximati amatl zan tomatica tiquetza cruz.	Y suplicamos a los poderosos señores presidente e oidores que reside en la (F. 20v.) ciudad de México para que nos conpelan y castiguen por cuanto por escritura de venta lo certificamos al dicho Hernán Pérez español en firmeza de lo cual lo firmamos y los demás que no saben les hicimos la cruz con nuestras manos.	(Venta de la casa. Año 1578, [360])	con esto cumplo y hago lo que debo delante de mi dios. (Testamento de Juana Francisca, habitante de San Sebastián Tzaqualco. Año 1576, [424]) SUPLICAR Yhoan no tiquintotlatlauhtilia y muy poderosos señor presidente yoan oydores in nican motlapiellia ciudad de México zan niman namo quicahuazque in totlatol zan huey justicia ic titlatzacuiltilozque ipampa ca oticneltilique ica escritura carta de venta conpiaz Hernan Pérez español ic ticneltilia tomatica tictlallia tofirmas yhoan cequintin amo tiquiximati amatl zan tomatica tiquetza cruz. Y suplicamos a los poderosos señores presidente e oidores que reside en la (F. 20v.) ciudad de México para que nos conpelan y castiguen por cuanto por escritura de venta lo cer
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	6	next-line	nahuatl	0	Imixpantzinco onecico Hernan Pérez español oquinmotlatlauhtilico maquinmomaquilican inin huelitzin inic quitlanico in posesión inic macozque in oncan ipan tlaxilacali Sant Juan Yopico in oquimocohuique in calli yhoan in ixquich inic mani tlalli.	Parecio Hernán Pérez español y Joan Pérez su hijo español y les suplico le mandasen dar licencia y facultad y poder sobre que se les dé la posesión en el barrio tlaxilacalli de San Joan Yopico que compraron así tierras e casas.	(Posesión dada a Hernán Pérez, español. Año 1578, [363])	ernán Pérez español en firmeza de lo cual lo firmamos y los demás que no saben les hicimos la cruz con nuestras manos. (Venta de la casa. Año 1578, [360]) Imixpantzinco onecico Hernan Pérez español oquinmotlatlauhtilico maquinmomaquilican inin huelitzin inic quitlanico in posesión inic macozque in oncan ipan tlaxilacali Sant Juan Yopico in oquimocohuique in calli yhoan in ixquich inic mani tlalli. Parecio Hernán Pérez español y Joan Pérez su hijo español y les suplico le mandasen dar licencia y facultad y poder sobre que se les dé la posesión en el barrio tlaxilacalli de
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	7	next-line	nahuatl	0	Ca uel nicnochicauacaneltoquitia ca muchi nicneltoca in quimoneltoquitia tonantzin iglesia romana yoan ipan nimiquiz in tlaneltoquiliztli yoan nicnotlatlauhtilia inic amo quimomacauiliz naniman in huicpa noyaouan inic amo nechtlapololtizque.	Creyendo como creo firme y verdaderamente en todo lo que cree y tiene la santa madre iglesia de Roma y en esta fe he de morir y le suplico no desampare mi ánima porque mis enemigos no me perturben.	(Testamento de Angelina Martina, pochteca de Tlatelolco, tlaxilacalli de San Martín Telpochcaltitlan Pochtlan. Año 1580, [485])	es dé la posesión en el barrio tlaxilacalli de San Joan Yopico que compraron así tierras e casas. (Posesión dada a Hernán Pérez, español. Año 1578, [363]) Ca uel nicnochicauacaneltoquitia ca muchi nicneltoca in quimoneltoquitia tonantzin iglesia romana yoan ipan nimiquiz in tlaneltoquiliztli yoan nicnotlatlauhtilia inic amo quimomacauiliz naniman in huicpa noyaouan inic amo nechtlapololtizque. Creyendo como creo firme y verdaderamente en todo lo que cree y tiene la santa madre iglesia de Roma y en esta fe he de morir y le suplico no desampare mi ánima porque mis enem
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	8	next-line	nahuatl	0	Auh in ica ye nemechonnotlatauhtillia macamo xiquinmoxicahuilican in oniquinnamaquilti nocal ma ipan ximotlatoltican.	E por eso ruego a vosotros que lo solicitéis y no os descuidéis de favorecer a las personas a quien yo las e vendido las dichas mis casas e que habléis por ellos.	(Carta de doña María Tizozicatzin a su hermano don Pedro Dionisio y a su madre doña María. Año 1576, [1137])	small>(Testamento de Angelina Martina, pochteca de Tlatelolco, tlaxilacalli de San Martín Telpochcaltitlan Pochtlan. Año 1580, [485]) ROGAR (REV. DE TLATLAUHTIA) Auh in ica ye nemechonnotlatauhtillia macamo xiquinmoxicahuilican in oniquinnamaquilti nocal ma ipan ximotlatoltican. E por eso ruego a vosotros que lo solicitéis y no os descuidéis de favorecer a las personas a quien yo las e vendido las dichas mis casas e que habléis por ellos. (Ca
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	9	next-line	nahuatl	0	Ca ye isquich ic nemechonnotlatlauhtilia in tehuatzin tinotecuiotzin ihuan tehuatzin tinoquichtihuatzin omochiuh amatl axcan yeihuitia metztli de julio de 1567 años. Nehuatl nimitznotlazotilia. Doña María de Tizocicatzin.	Esto es lo que os ruego a vos mi madre y señora y a vos mi hermano. Fecha esta carta a tres de julio de 1567. Yo que mucho os ama doña María Tizocicatzin.	(Carta de doña María Tizozicatzin a su hermano don Pedro Dionisio y a su madre doña María. Año 1576, [1138])	las dichas mis casas e que habléis por ellos. (Carta de doña María Tizozicatzin a su hermano don Pedro Dionisio y a su madre doña María. Año 1576, [1137]) Ca ye isquich ic nemechonnotlatlauhtilia in tehuatzin tinotecuiotzin ihuan tehuatzin tinoquichtihuatzin omochiuh amatl axcan yeihuitia metztli de julio de 1567 años. Nehuatl nimitznotlazotilia. Doña María de Tizocicatzin. Esto es lo que os ruego a vos mi madre y señora y a vos mi hermano. Fecha esta carta a tres de julio de 1567. Yo que mucho os ama doña María Tizocicatzin. (Carta de
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	10	next-line	nahuatl	0	In ipan axca cemilhuitl a diez días del mes de octubre de mil e quinientos e ochenta y cinco años ixpantzinco in señor onez in Melchior de Parada español itlatoltica conmononochilli yuh conitohua ca onimacoc in tlalli ihuan ca omochiuh remate ipanpa nicnotlatlauhtillia in tlatocayotl ma nimaco posesión inic nicemaxcatilloz in calli omoteneuh.	Y luego este día a diez días del mes de octubre de mil e quinientos e ochenta y cinco años ante el juez y gobernador pareció Melchor de Parada español y de Parada habló y dijo como a el se le había dado la casa y se le hizo el remate que por eso pedía e rogaba a la justicia le mandase dar (F. 7r.) posesión para que sean suyas las casas retenidas.	(Pregón, venta y posesión de la casa y tierras dadas a Melchor de Parada, español. Año 1585, [908])	ama doña María Tizocicatzin. (Carta de doña María Tizozicatzin a su hermano don Pedro Dionisio y a su madre doña María. Año 1576, [1138]) PEDIR Y ROGAR In ipan axca cemilhuitl a diez días del mes de octubre de mil e quinientos e ochenta y cinco años ixpantzinco in señor onez in Melchior de Parada español itlatoltica conmononochilli yuh conitohua ca onimacoc in tlalli ihuan ca omochiuh remate ipanpa nicnotlatlauhtillia in tlatocayotl ma nimaco posesión inic nicemaxcatilloz in calli omoteneuh. Y luego este día a diez días del mes de octubre de mil e quinientos e ochenta y cinco años ante el juez y gobernador pareció Melchor de Parada español y de Parada habló y dijo
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	11	next-line	nahuatl	0	Ipanpa in axcan cenca nimitznotlatlauhtilia nictennamiqui in motlatocayotzin ma ximotlanahuatili in yehuatin otesdigotique ma mixpantzinco necique azo miyecpa yuh quichihua in necoc quitlalitinemi intlatol inic techalania ma justiciatica xiquinmotlatzacuiltili in alguacil mayor Francisco Jiménez ihuan Martín Jacobo inic amo miyecpa yuhqui quichihuazque ca cenca nictzatzilia in mojusticiatzin ixquich notlaytlaniliz. Miguel de los Ángeles.	Por tanto a vuestra merced pido y suplico mande que los que fueron testigos parezcan ante vuestra merced porque deben tener de costumbre hacerlo así y ser de una banda y otra revolviendo y castígallos por todo rigor que es al alguacil mayor Francisco Jiménez y a Martín Jacobo porque no tengan de costumbre hacerlo así porque pido sean castigados por todo rigor (y) mucho imploro a tu justicia esto pido. Miguel de los Ángeles.		as retenidas. (Pregón, venta y posesión de la casa y tierras dadas a Melchor de Parada, español. Año 1585, [908]) PEDIR, SUPLICAR (REV. DE TLATLAUHTIA) Ipanpa in axcan cenca nimitznotlatlauhtilia nictennamiqui in motlatocayotzin ma ximotlanahuatili in yehuatin otesdigotique ma mixpantzinco necique azo miyecpa yuh quichihua in necoc quitlalitinemi intlatol inic techalania ma justiciatica xiquinmotlatzacuiltili in alguacil mayor Francisco Jiménez ihuan Martín Jacobo inic amo miyecpa yuhqui quichihuazque ca cenca nictzatzilia in mojusticiatzin ixquich notlaytlaniliz. Miguel de los Ángeles. Por tanto a vuestra merced pido y suplico mande que los que fueron testigos parezcan ante vuestra merced porque deben tener de costumbre hacerlo así y ser de una banda y otra
1551-95 Documentos nahuas de la Ciudad de México	1551-95-documentos-nahuas-de-la-ciudad-de-mexico:000029	tlatlauhtilia, nicno	motlatlauhtilia	rogar / suplicar / rogar (rev. de tlatlauhtia) / pedir y rogar / pedir, suplicar (rev. de tlatlauhtia)	sentence-heavy	legal_document_sentences	paired_example	12	next-line	nahuatl	0	Itlatoltica quimononochillico yuh quimolhuili nimitznotlatlauhtilia in titlatohuani nicnocohui caltzintli in oncan ipan tlaxilacalli Teocaltitlan auh in axcan nociyeliztica notlanequiliztica inic occepa nicnomaquilia ce tlacatl español quimocohuia auh ipampa inic mixpantzinco onihualla nimitzitlanililico in mohuelitzin inic timotlanahuatiliz ma ic tzatzihua maquitecaquilti in tecpoyotl.	De palabra dijo y suplico a vuestra majestad, yo compré unas casas a en el dicho barrio tlaxilacalli de Teocaltitlan y ahora de mi voluntad quiero otra vez venderla y un español me la quiere comprar y por esta razón parezco ante vuestra majestad y solicito poder y licencia de vuestra majestad para que mande anden los pregones y de entender el pregonero.	(Licencia y pregones de la venta de tierras y casa de Mariana, viuda. San Hipólito Teocaltitlan. Año 1592, [985])	Tequicaltitlan, a la demanda que le hace Francisco Martín, y disposiciones del gobernador don Antonio Valeriano. Año 1589, [611]) SUPLICAR (REV. DE TLATLAUHTIA) Itlatoltica quimononochillico yuh quimolhuili nimitznotlatlauhtilia in titlatohuani nicnocohui caltzintli in oncan ipan tlaxilacalli Teocaltitlan auh in axcan nociyeliztica notlanequiliztica inic occepa nicnomaquilia ce tlacatl español quimocohuia auh ipampa inic mixpantzinco onihualla nimitzitlanililico in mohuelitzin inic timotlanahuatiliz ma ic tzatzihua maquitecaquilti in tecpoyotl. De palabra dijo y suplico a vuestra majestad, yo compré unas casas a en el dicho barrio tlaxilacalli de Teocaltitlan y ahora de mi voluntad quiero otra vez venderla y un españo
